"Site","Name","Level","Frequency","Period","Power"
"Loch Leven","Eudiaptomus.gracilis","SP",0.1459459,6.851852,0.02143616
"Loch Leven","Eudiaptomus.gracilis","SP",0.1486486,6.727273,0.07969241
"Loch Leven","Eudiaptomus.gracilis","SP",0.1513514,6.607143,0.0393135
"Loch Leven","Eudiaptomus.gracilis","SP",0.1540541,6.491228,0.03400916
"Loch Leven","Eudiaptomus.gracilis","SP",0.1567568,6.37931,0.1046536
"Loch Leven","Eudiaptomus.gracilis","SP",0.1594595,6.271186,0.108494
"Loch Leven","Eudiaptomus.gracilis","SP",0.1621622,6.166667,0.09980642
"Loch Leven","Eudiaptomus.gracilis","SP",0.1648649,6.065574,0.06992918
"Loch Leven","Eudiaptomus.gracilis","SP",0.1675676,5.967742,0.01638733
"Loch Leven","Eudiaptomus.gracilis","SP",0.1702703,5.873016,0.1406131
"Loch Leven","Eudiaptomus.gracilis","SP",0.172973,5.78125,0.06617445
"Loch Leven","Eudiaptomus.gracilis","SP",0.1756757,5.692308,0.03950191
"Loch Leven","Eudiaptomus.gracilis","SP",0.1783784,5.606061,0.05934684
"Loch Leven","Eudiaptomus.gracilis","SP",0.1810811,5.522388,0.02624389
"Loch Leven","Eudiaptomus.gracilis","SP",0.1837838,5.441176,0.08424875
"Loch Leven","Eudiaptomus.gracilis","SP",0.1864865,5.362319,0.04229345
"Loch Leven","Eudiaptomus.gracilis","SP",0.1891892,5.285714,0.0504167
"Loch Leven","Eudiaptomus.gracilis","SP",0.1918919,5.211268,0.09608096
"Loch Leven","Eudiaptomus.gracilis","SP",0.1945946,5.138889,0.04985202
"Loch Leven","Eudiaptomus.gracilis","SP",0.1972973,5.068493,0.02033714
"Loch Leven","Eudiaptomus.gracilis","SP",0.2,5,0.08928255
"Loch Leven","Eudiaptomus.gracilis","SP",0.2027027,4.933333,0.1007966
"Loch Leven","Eudiaptomus.gracilis","SP",0.2054054,4.868421,0.09415597
"Loch Leven","Eudiaptomus.gracilis","SP",0.2081081,4.805195,0.04962591
"Loch Leven","Eudiaptomus.gracilis","SP",0.2108108,4.74359,0.03703008
"Loch Leven","Eudiaptomus.gracilis","SP",0.2135135,4.683544,0.02793228
"Loch Leven","Eudiaptomus.gracilis","SP",0.2162162,4.625,0.1460089
"Loch Leven","Eudiaptomus.gracilis","SP",0.2189189,4.567901,0.1552635
"Loch Leven","Eudiaptomus.gracilis","SP",0.2216216,4.512195,0.05387479
"Loch Leven","Eudiaptomus.gracilis","SP",0.2243243,4.457831,0.05327587
"Loch Leven","Eudiaptomus.gracilis","SP",0.227027,4.404762,0.0554189
"Loch Leven","Eudiaptomus.gracilis","SP",0.2297297,4.352941,0.04807321
"Loch Leven","Eudiaptomus.gracilis","SP",0.2324324,4.302326,0.05188071
"Loch Leven","Eudiaptomus.gracilis","SP",0.2351351,4.252874,0.03409504
"Loch Leven","Eudiaptomus.gracilis","SP",0.2378378,4.204545,0.09099303
"Loch Leven","Eudiaptomus.gracilis","SP",0.2405405,4.157303,0.1240517
"Loch Leven","Eudiaptomus.gracilis","SP",0.2432432,4.111111,0.07116336
"Loch Leven","Eudiaptomus.gracilis","SP",0.2459459,4.065934,0.05472878
"Loch Leven","Eudiaptomus.gracilis","SP",0.2486486,4.021739,0.03660354
"Loch Leven","Eudiaptomus.gracilis","SP",0.2513514,3.978495,0.05361837
"Loch Leven","Eudiaptomus.gracilis","SP",0.2540541,3.93617,0.07309672
"Loch Leven","Eudiaptomus.gracilis","SP",0.2567568,3.894737,0.08583375
"Loch Leven","Eudiaptomus.gracilis","SP",0.2594595,3.854167,0.04404907
"Loch Leven","Eudiaptomus.gracilis","SP",0.2621622,3.814433,0.08337599
"Loch Leven","Eudiaptomus.gracilis","SP",0.2648649,3.77551,0.006952734
"Loch Leven","Eudiaptomus.gracilis","SP",0.2675676,3.737374,0.03086534
"Loch Leven","Eudiaptomus.gracilis","SP",0.2702703,3.7,0.03256982
"Loch Leven","Eudiaptomus.gracilis","SP",0.272973,3.663366,0.03766843
"Loch Leven","Eudiaptomus.gracilis","SP",0.2756757,3.627451,0.03752749
"Loch Leven","Eudiaptomus.gracilis","SP",0.2783784,3.592233,0.04137894
"Loch Leven","Eudiaptomus.gracilis","SP",0.2810811,3.557692,0.1130353
"Loch Leven","Eudiaptomus.gracilis","SP",0.2837838,3.52381,0.05414891
"Loch Leven","Eudiaptomus.gracilis","SP",0.2864865,3.490566,0.03344533
"Loch Leven","Eudiaptomus.gracilis","SP",0.2891892,3.457944,0.07899467
"Loch Leven","Eudiaptomus.gracilis","SP",0.2918919,3.425926,0.06657978
"Loch Leven","Eudiaptomus.gracilis","SP",0.2945946,3.394495,0.09504498
"Loch Leven","Eudiaptomus.gracilis","SP",0.2972973,3.363636,0.05132207
"Loch Leven","Eudiaptomus.gracilis","SP",0.3,3.333333,0.09597323
"Loch Leven","Eudiaptomus.gracilis","SP",0.3027027,3.303571,0.09989314
"Loch Leven","Eudiaptomus.gracilis","SP",0.3054054,3.274336,0.05669718
"Loch Leven","Eudiaptomus.gracilis","SP",0.3081081,3.245614,0.08764563
"Loch Leven","Eudiaptomus.gracilis","SP",0.3108108,3.217391,0.04702206
"Loch Leven","Eudiaptomus.gracilis","SP",0.3135135,3.189655,0.02655796
"Loch Leven","Eudiaptomus.gracilis","SP",0.3162162,3.162393,0.02900574
"Loch Leven","Eudiaptomus.gracilis","SP",0.3189189,3.135593,0.0708072
"Loch Leven","Eudiaptomus.gracilis","SP",0.3216216,3.109244,0.05210961
"Loch Leven","Eudiaptomus.gracilis","SP",0.3243243,3.083333,0.01769458
"Loch Leven","Eudiaptomus.gracilis","SP",0.327027,3.057851,0.03264222
"Loch Leven","Eudiaptomus.gracilis","SP",0.3297297,3.032787,0.06338429
"Loch Leven","Eudiaptomus.gracilis","SP",0.3324324,3.00813,0.08048617
"Loch Leven","Eudiaptomus.gracilis","SP",0.3351351,2.983871,0.02534169
"Loch Leven","Eudiaptomus.gracilis","SP",0.3378378,2.96,0.05183527
"Loch Leven","Eudiaptomus.gracilis","SP",0.3405405,2.936508,0.04977838
"Loch Leven","Eudiaptomus.gracilis","SP",0.3432432,2.913386,0.05402669
"Loch Leven","Eudiaptomus.gracilis","SP",0.3459459,2.890625,0.03920491
"Loch Leven","Eudiaptomus.gracilis","SP",0.3486486,2.868217,0.03521603
"Loch Leven","Eudiaptomus.gracilis","SP",0.3513514,2.846154,0.06046608
"Loch Leven","Eudiaptomus.gracilis","SP",0.3540541,2.824427,0.06165673
"Loch Leven","Eudiaptomus.gracilis","SP",0.3567568,2.80303,0.01832164
"Loch Leven","Eudiaptomus.gracilis","SP",0.3594595,2.781955,0.01159455
"Loch Leven","Eudiaptomus.gracilis","SP",0.3621622,2.761194,0.02892725
"Loch Leven","Eudiaptomus.gracilis","SP",0.3648649,2.740741,0.06766577
"Loch Leven","Eudiaptomus.gracilis","SP",0.3675676,2.720588,0.09479583
"Loch Leven","Eudiaptomus.gracilis","SP",0.3702703,2.70073,0.04171437
"Loch Leven","Eudiaptomus.gracilis","SP",0.372973,2.681159,0.08642686
"Loch Leven","Eudiaptomus.gracilis","SP",0.3756757,2.661871,0.06599889
"Loch Leven","Eudiaptomus.gracilis","SP",0.3783784,2.642857,0.02045487
"Loch Leven","Eudiaptomus.gracilis","SP",0.3810811,2.624113,0.05180777
"Loch Leven","Eudiaptomus.gracilis","SP",0.3837838,2.605634,0.03454985
"Loch Leven","Eudiaptomus.gracilis","SP",0.3864865,2.587413,0.002996963
"Loch Leven","Eudiaptomus.gracilis","SP",0.3891892,2.569444,0.07506312
"Loch Leven","Eudiaptomus.gracilis","SP",0.3918919,2.551724,0.03150114
"Loch Leven","Eudiaptomus.gracilis","SP",0.3945946,2.534247,0.0768594
"Loch Leven","Eudiaptomus.gracilis","SP",0.3972973,2.517007,0.07431439
"Loch Leven","Eudiaptomus.gracilis","SP",0.4,2.5,0.03971742
"Loch Leven","Eudiaptomus.gracilis","SP",0.4027027,2.483221,0.03759035
"Loch Leven","Eudiaptomus.gracilis","SP",0.4054054,2.466667,0.04413408
"Loch Leven","Eudiaptomus.gracilis","SP",0.4081081,2.450331,0.07508644
"Loch Leven","Eudiaptomus.gracilis","SP",0.4108108,2.434211,0.044736
"Loch Leven","Eudiaptomus.gracilis","SP",0.4135135,2.418301,0.06524676
"Loch Leven","Eudiaptomus.gracilis","SP",0.4162162,2.402597,0.04550949
"Loch Leven","Eudiaptomus.gracilis","SP",0.4189189,2.387097,0.0597849
"Loch Leven","Eudiaptomus.gracilis","SP",0.4216216,2.371795,0.04871723
"Loch Leven","Eudiaptomus.gracilis","SP",0.4243243,2.356688,0.0503712
"Loch Leven","Eudiaptomus.gracilis","SP",0.427027,2.341772,0.04411911
"Loch Leven","Eudiaptomus.gracilis","SP",0.4297297,2.327044,0.07264793
"Loch Leven","Eudiaptomus.gracilis","SP",0.4324324,2.3125,0.0584814
"Loch Leven","Eudiaptomus.gracilis","SP",0.4351351,2.298137,0.04238183
"Loch Leven","Eudiaptomus.gracilis","SP",0.4378378,2.283951,0.01136744
"Loch Leven","Eudiaptomus.gracilis","SP",0.4405405,2.269939,0.05664132
"Loch Leven","Eudiaptomus.gracilis","SP",0.4432432,2.256098,0.03539845
"Loch Leven","Eudiaptomus.gracilis","SP",0.4459459,2.242424,0.0550651
"Loch Leven","Eudiaptomus.gracilis","SP",0.4486486,2.228916,0.03610662
"Loch Leven","Eudiaptomus.gracilis","SP",0.4513514,2.215569,0.08981653
"Loch Leven","Eudiaptomus.gracilis","SP",0.4540541,2.202381,0.04514887
"Loch Leven","Eudiaptomus.gracilis","SP",0.4567568,2.189349,0.07110882
"Loch Leven","Eudiaptomus.gracilis","SP",0.4594595,2.176471,0.0362879
"Loch Leven","Eudiaptomus.gracilis","SP",0.4621622,2.163743,0.05693438
"Loch Leven","Eudiaptomus.gracilis","SP",0.4648649,2.151163,0.06635504
"Loch Leven","Eudiaptomus.gracilis","SP",0.4675676,2.138728,0.03117793
"Loch Leven","Eudiaptomus.gracilis","SP",0.4702703,2.126437,0.02569156
"Loch Leven","Eudiaptomus.gracilis","SP",0.472973,2.114286,0.0507858
"Loch Leven","Eudiaptomus.gracilis","SP",0.4756757,2.102273,0.03580117
"Loch Leven","Eudiaptomus.gracilis","SP",0.4783784,2.090395,0.0285707
"Loch Leven","Eudiaptomus.gracilis","SP",0.4810811,2.078652,0.08889678
"Loch Leven","Eudiaptomus.gracilis","SP",0.4837838,2.067039,0.0699644
"Loch Leven","Eudiaptomus.gracilis","SP",0.4864865,2.055556,0.0224137
"Loch Leven","Eudiaptomus.gracilis","SP",0.4891892,2.044199,0.03454959
"Loch Leven","Eudiaptomus.gracilis","SP",0.4918919,2.032967,0.03487614
"Loch Leven","Eudiaptomus.gracilis","SP",0.4945946,2.021858,0.03905352
"Loch Leven","Eudiaptomus.gracilis","SP",0.4972973,2.01087,0.04157275
"Loch Leven","Eudiaptomus.gracilis","SP",0.5,2,0.05329159
"Lake Zurich","Zooplankton","Total",0.004545455,220,0.1113176
"Lake Zurich","Zooplankton","Total",0.009090909,110,0.1057602
"Lake Zurich","Zooplankton","Total",0.01363636,73.33333,0.1004279
"Lake Zurich","Zooplankton","Total",0.01818182,55,0.157292
"Lake Zurich","Zooplankton","Total",0.02272727,44,0.1155034
"Lake Zurich","Zooplankton","Total",0.02727273,36.66667,0.04303076
"Lake Zurich","Zooplankton","Total",0.03181818,31.42857,0.1441225
"Lake Zurich","Zooplankton","Total",0.03636364,27.5,0.2108315
"Lake Zurich","Zooplankton","Total",0.04090909,24.44444,0.08484001
"Lake Zurich","Zooplankton","Total",0.04545455,22,0.01232957
"Lake Zurich","Zooplankton","Total",0.05,20,0.02881463
"Lake Zurich","Zooplankton","Total",0.05454545,18.33333,0.2097191
"Lake Zurich","Zooplankton","Total",0.05909091,16.92308,0.0673722
"Lake Zurich","Zooplankton","Total",0.06363636,15.71429,0.1194752
"Lake Zurich","Zooplankton","Total",0.06818182,14.66667,0.1041101
"Lake Zurich","Zooplankton","Total",0.07272727,13.75,0.1038121
"Lake Zurich","Zooplankton","Total",0.07727273,12.94118,0.1022717
"Lake Zurich","Zooplankton","Total",0.08181818,12.22222,0.3803705
"Lake Zurich","Zooplankton","Total",0.08636364,11.57895,0.04399224
"Lake Zurich","Zooplankton","Total",0.09090909,11,0.1662728
"Lake Zurich","Zooplankton","Total",0.09545455,10.47619,0.03218926
"Lake Zurich","Zooplankton","Total",0.1,10,0.1338365
"Lake Zurich","Zooplankton","Total",0.1045455,9.565217,0.09889576
"Lake Zurich","Zooplankton","Total",0.1090909,9.166667,0.04427146
"Lake Zurich","Zooplankton","Total",0.1136364,8.8,0.1181572
"Lake Zurich","Zooplankton","Total",0.1181818,8.461538,0.09582426
"Lake Zurich","Zooplankton","Total",0.1227273,8.148148,0.1768737
"Lake Zurich","Zooplankton","Total",0.1272727,7.857143,0.1655082
"Lake Zurich","Zooplankton","Total",0.1318182,7.586207,0.0898681
"Lake Zurich","Zooplankton","Total",0.1363636,7.333333,0.08084999
"Lake Zurich","Zooplankton","Total",0.1409091,7.096774,0.1079143
"Lake Zurich","Zooplankton","Total",0.1454545,6.875,0.1001738
"Lake Zurich","Zooplankton","Total",0.15,6.666667,0.09091476
"Lake Zurich","Zooplankton","Total",0.1545455,6.470588,0.2274081
"Lake Zurich","Zooplankton","Total",0.1590909,6.285714,0.2084297
"Lake Zurich","Zooplankton","Total",0.1636364,6.111111,0.2250473
"Lake Zurich","Zooplankton","Total",0.1681818,5.945946,0.1648094
"Lake Zurich","Zooplankton","Total",0.1727273,5.789474,0.3115183
"Lake Zurich","Zooplankton","Total",0.1772727,5.641026,0.03438585
"Lake Zurich","Zooplankton","Total",0.1818182,5.5,0.05726493
"Lake Zurich","Zooplankton","Total",0.1863636,5.365854,0.06705106
"Lake Zurich","Zooplankton","Total",0.1909091,5.238095,0.05852372
"Lake Zurich","Zooplankton","Total",0.1954545,5.116279,0.1218858
"Lake Zurich","Zooplankton","Total",0.2,5,0.1003781
"Lake Zurich","Zooplankton","Total",0.2045455,4.888889,0.07802683
"Lake Zurich","Zooplankton","Total",0.2090909,4.782609,0.09050376
"Lake Zurich","Zooplankton","Total",0.2136364,4.680851,0.007539363
"Lake Zurich","Zooplankton","Total",0.2181818,4.583333,0.1279385
"Lake Zurich","Zooplankton","Total",0.2227273,4.489796,0.1336643
"Lake Zurich","Zooplankton","Total",0.2272727,4.4,0.1451405
"Lake Zurich","Zooplankton","Total",0.2318182,4.313725,0.01329022
"Lake Zurich","Zooplankton","Total",0.2363636,4.230769,0.0785594
"Lake Zurich","Zooplankton","Total",0.2409091,4.150943,0.05397799
"Lake Zurich","Zooplankton","Total",0.2454545,4.074074,0.02186403
"Lake Zurich","Zooplankton","Total",0.25,4,0.06449007
"Lake Zurich","Zooplankton","Total",0.2545455,3.928571,0.1797969
"Lake Zurich","Zooplankton","Total",0.2590909,3.859649,0.1257503
"Lake Zurich","Zooplankton","Total",0.2636364,3.793103,0.07527545
"Lake Zurich","Zooplankton","Total",0.2681818,3.728814,0.03586131
"Lake Zurich","Zooplankton","Total",0.2727273,3.666667,0.01411522
"Lake Zurich","Zooplankton","Total",0.2772727,3.606557,0.121666
"Lake Zurich","Zooplankton","Total",0.2818182,3.548387,0.02766336
"Lake Zurich","Zooplankton","Total",0.2863636,3.492063,0.2258775
"Lake Zurich","Zooplankton","Total",0.2909091,3.4375,0.09543462
"Lake Zurich","Zooplankton","Total",0.2954545,3.384615,0.1073008
"Lake Zurich","Zooplankton","Total",0.3,3.333333,0.08985939
"Lake Zurich","Zooplankton","Total",0.3045455,3.283582,0.1762801
"Lake Zurich","Zooplankton","Total",0.3090909,3.235294,0.01912833
"Lake Zurich","Zooplankton","Total",0.3136364,3.188406,0.1178978
"Lake Zurich","Zooplankton","Total",0.3181818,3.142857,0.01981881
"Lake Zurich","Zooplankton","Total",0.3227273,3.098592,0.04604782
"Lake Zurich","Zooplankton","Total",0.3272727,3.055556,0.1845003
"Lake Zurich","Zooplankton","Total",0.3318182,3.013699,0.1087745
"Lake Zurich","Zooplankton","Total",0.3363636,2.972973,0.1901581
"Lake Zurich","Zooplankton","Total",0.3409091,2.933333,0.02804032
"Lake Zurich","Zooplankton","Total",0.3454545,2.894737,0.1092804
"Lake Zurich","Zooplankton","Total",0.35,2.857143,0.1131828
"Lake Zurich","Zooplankton","Total",0.3545455,2.820513,0.07529635
"Lake Zurich","Zooplankton","Total",0.3590909,2.78481,0.04817315
"Lake Zurich","Zooplankton","Total",0.3636364,2.75,0.1613194
"Lake Zurich","Zooplankton","Total",0.3681818,2.716049,0.0965441
"Lake Zurich","Zooplankton","Total",0.3727273,2.682927,0.1793605
"Lake Zurich","Zooplankton","Total",0.3772727,2.650602,0.08449847
"Lake Zurich","Zooplankton","Total",0.3818182,2.619048,0.02436111
"Lake Zurich","Zooplankton","Total",0.3863636,2.588235,0.135992
"Lake Zurich","Zooplankton","Total",0.3909091,2.55814,0.02002452
"Lake Zurich","Zooplankton","Total",0.3954545,2.528736,0.05222863
"Lake Zurich","Zooplankton","Total",0.4,2.5,0.04192964
"Lake Zurich","Zooplankton","Total",0.4045455,2.47191,0.08013517
"Lake Zurich","Zooplankton","Total",0.4090909,2.444444,0.1445435
"Lake Zurich","Zooplankton","Total",0.4136364,2.417582,0.1823146
"Lake Zurich","Zooplankton","Total",0.4181818,2.391304,0.08079133
"Lake Zurich","Zooplankton","Total",0.4227273,2.365591,0.1689539
"Lake Zurich","Zooplankton","Total",0.4272727,2.340426,0.1333128
"Lake Zurich","Zooplankton","Total",0.4318182,2.315789,0.08047475
"Lake Zurich","Zooplankton","Total",0.4363636,2.291667,0.05011695
"Lake Zurich","Zooplankton","Total",0.4409091,2.268041,0.09084885
"Lake Zurich","Zooplankton","Total",0.4454545,2.244898,0.1695706
"Lake Zurich","Zooplankton","Total",0.45,2.222222,0.03801851
"Lake Zurich","Zooplankton","Total",0.4545455,2.2,0.1838161
"Lake Zurich","Zooplankton","Total",0.4590909,2.178218,0.09005229
"Lake Zurich","Zooplankton","Total",0.4636364,2.156863,0.122797
"Lake Zurich","Zooplankton","Total",0.4681818,2.135922,0.1197339
"Lake Zurich","Zooplankton","Total",0.4727273,2.115385,0.0760906
"Lake Zurich","Zooplankton","Total",0.4772727,2.095238,0.0559131
"Lake Zurich","Zooplankton","Total",0.4818182,2.075472,0.07898566
"Lake Zurich","Zooplankton","Total",0.4863636,2.056075,0.1268088
"Lake Zurich","Zooplankton","Total",0.4909091,2.037037,0.1053118
"Lake Zurich","Zooplankton","Total",0.4954545,2.018349,0.1205761
"Lake Zurich","Zooplankton","Total",0.5,2,0.09521295
"Lake Zurich","Chla","Total",0.004347826,230,0.1399022
"Lake Zurich","Chla","Total",0.008695652,115,0.4764542
"Lake Zurich","Chla","Total",0.01304348,76.66667,0.280404
"Lake Zurich","Chla","Total",0.0173913,57.5,0.1059311
"Lake Zurich","Chla","Total",0.02173913,46,0.277945
"Lake Zurich","Chla","Total",0.02608696,38.33333,0.1138925
"Lake Zurich","Chla","Total",0.03043478,32.85714,0.05952475
"Lake Zurich","Chla","Total",0.03478261,28.75,0.1625712
"Lake Zurich","Chla","Total",0.03913043,25.55556,0.1796698
"Lake Zurich","Chla","Total",0.04347826,23,0.168055
"Lake Zurich","Chla","Total",0.04782609,20.90909,0.1359826
"Lake Zurich","Chla","Total",0.05217391,19.16667,0.1084314
"Lake Zurich","Chla","Total",0.05652174,17.69231,0.0716907
"Lake Zurich","Chla","Total",0.06086957,16.42857,0.02653812
"Lake Zurich","Chla","Total",0.06521739,15.33333,0.0869248
"Lake Zurich","Chla","Total",0.06956522,14.375,0.01392514
"Lake Zurich","Chla","Total",0.07391304,13.52941,0.1339504
"Lake Zurich","Chla","Total",0.07826087,12.77778,0.1089015
"Lake Zurich","Chla","Total",0.0826087,12.10526,0.4431045
"Lake Zurich","Chla","Total",0.08695652,11.5,0.07110806
"Lake Zurich","Chla","Total",0.09130435,10.95238,0.09971828
"Lake Zurich","Chla","Total",0.09565217,10.45455,0.08168166
"Lake Zurich","Chla","Total",0.1,10,0.1975952
"Lake Zurich","Chla","Total",0.1043478,9.583333,0.04979011
"Lake Zurich","Chla","Total",0.1086957,9.2,0.03508849
"Lake Zurich","Chla","Total",0.1130435,8.846154,0.07929422
"Lake Zurich","Chla","Total",0.1173913,8.518519,0.0413358
"Lake Zurich","Chla","Total",0.1217391,8.214286,0.06865033
"Lake Zurich","Chla","Total",0.126087,7.931034,0.07325418
"Lake Zurich","Chla","Total",0.1304348,7.666667,0.0495958
"Lake Zurich","Chla","Total",0.1347826,7.419355,0.04435328
"Lake Zurich","Chla","Total",0.1391304,7.1875,0.1791916
"Lake Zurich","Chla","Total",0.1434783,6.969697,0.08922675
"Lake Zurich","Chla","Total",0.1478261,6.764706,0.09226776
"Lake Zurich","Chla","Total",0.1521739,6.571429,0.1845993
"Lake Zurich","Chla","Total",0.1565217,6.388889,0.06715493
"Lake Zurich","Chla","Total",0.1608696,6.216216,0.07288234
"Lake Zurich","Chla","Total",0.1652174,6.052632,0.3299362
"Lake Zurich","Chla","Total",0.1695652,5.897436,0.1821567
"Lake Zurich","Chla","Total",0.173913,5.75,0.1289986
"Lake Zurich","Chla","Total",0.1782609,5.609756,0.0872383
"Lake Zurich","Chla","Total",0.1826087,5.47619,0.06829418
"Lake Zurich","Chla","Total",0.1869565,5.348837,0.09755021
"Lake Zurich","Chla","Total",0.1913043,5.227273,0.08140833
"Lake Zurich","Chla","Total",0.1956522,5.111111,0.07507816
"Lake Zurich","Chla","Total",0.2,5,0.09617901
"Lake Zurich","Chla","Total",0.2043478,4.893617,0.08116419
"Lake Zurich","Chla","Total",0.2086957,4.791667,0.09029475
"Lake Zurich","Chla","Total",0.2130435,4.693878,0.105992
"Lake Zurich","Chla","Total",0.2173913,4.6,0.04734356
"Lake Zurich","Chla","Total",0.2217391,4.509804,0.08912352
"Lake Zurich","Chla","Total",0.226087,4.423077,0.005901153
"Lake Zurich","Chla","Total",0.2304348,4.339623,0.07276621
"Lake Zurich","Chla","Total",0.2347826,4.259259,0.04837211
"Lake Zurich","Chla","Total",0.2391304,4.181818,0.05491937
"Lake Zurich","Chla","Total",0.2434783,4.107143,0.05454036
"Lake Zurich","Chla","Total",0.2478261,4.035088,0.1169377
"Lake Zurich","Chla","Total",0.2521739,3.965517,0.239571
"Lake Zurich","Chla","Total",0.2565217,3.898305,0.08730198
"Lake Zurich","Chla","Total",0.2608696,3.833333,0.07538472
"Lake Zurich","Chla","Total",0.2652174,3.770492,0.08947144
"Lake Zurich","Chla","Total",0.2695652,3.709677,0.04934131
"Lake Zurich","Chla","Total",0.273913,3.650794,0.1037631
"Lake Zurich","Chla","Total",0.2782609,3.59375,0.1491927
"Lake Zurich","Chla","Total",0.2826087,3.538462,0.1083631
"Lake Zurich","Chla","Total",0.2869565,3.484848,0.09561817
"Lake Zurich","Chla","Total",0.2913043,3.432836,0.02793241
"Lake Zurich","Chla","Total",0.2956522,3.382353,0.07216056
"Lake Zurich","Chla","Total",0.3,3.333333,0.09061246
"Lake Zurich","Chla","Total",0.3043478,3.285714,0.09844776
"Lake Zurich","Chla","Total",0.3086957,3.239437,0.06696961
"Lake Zurich","Chla","Total",0.3130435,3.194444,0.1213159
"Lake Zurich","Chla","Total",0.3173913,3.150685,0.1151251
"Lake Zurich","Chla","Total",0.3217391,3.108108,0.07325679
"Lake Zurich","Chla","Total",0.326087,3.066667,0.1196683
"Lake Zurich","Chla","Total",0.3304348,3.026316,0.1097545
"Lake Zurich","Chla","Total",0.3347826,2.987013,0.1062819
"Lake Zurich","Chla","Total",0.3391304,2.948718,0.1236634
"Lake Zurich","Chla","Total",0.3434783,2.911392,0.05396171
"Lake Zurich","Chla","Total",0.3478261,2.875,0.06869715
"Lake Zurich","Chla","Total",0.3521739,2.839506,0.02588464
"Lake Zurich","Chla","Total",0.3565217,2.804878,0.2074811
"Lake Zurich","Chla","Total",0.3608696,2.771084,0.049302
"Lake Zurich","Chla","Total",0.3652174,2.738095,0.0152031
"Lake Zurich","Chla","Total",0.3695652,2.705882,0.1226268
"Lake Zurich","Chla","Total",0.373913,2.674419,0.09142547
"Lake Zurich","Chla","Total",0.3782609,2.643678,0.03929115
"Lake Zurich","Chla","Total",0.3826087,2.613636,0.09190528
"Lake Zurich","Chla","Total",0.3869565,2.58427,0.1244655
"Lake Zurich","Chla","Total",0.3913043,2.555556,0.09074983
"Lake Zurich","Chla","Total",0.3956522,2.527473,0.1321822
"Lake Zurich","Chla","Total",0.4,2.5,0.1161822
"Lake Zurich","Chla","Total",0.4043478,2.473118,0.0192863
"Lake Zurich","Chla","Total",0.4086957,2.446809,0.02088145
"Lake Zurich","Chla","Total",0.4130435,2.421053,0.03541769
"Lake Zurich","Chla","Total",0.4173913,2.395833,0.06458396
"Lake Zurich","Chla","Total",0.4217391,2.371134,0.03705823
"Lake Zurich","Chla","Total",0.426087,2.346939,0.04214246
"Lake Zurich","Chla","Total",0.4304348,2.323232,0.07429132
"Lake Zurich","Chla","Total",0.4347826,2.3,0.0954523
"Lake Zurich","Chla","Total",0.4391304,2.277228,0.1682308
"Lake Zurich","Chla","Total",0.4434783,2.254902,0.04509364
"Lake Zurich","Chla","Total",0.4478261,2.23301,0.1114555
"Lake Zurich","Chla","Total",0.4521739,2.211538,0.07661127
"Lake Zurich","Chla","Total",0.4565217,2.190476,0.07106156
"Lake Zurich","Chla","Total",0.4608696,2.169811,0.06437829
"Lake Zurich","Chla","Total",0.4652174,2.149533,0.1108683
"Lake Zurich","Chla","Total",0.4695652,2.12963,0.1212049
"Lake Zurich","Chla","Total",0.473913,2.110092,0.1651379
"Lake Zurich","Chla","Total",0.4782609,2.090909,0.1644806
"Lake Zurich","Chla","Total",0.4826087,2.072072,0.04832341
"Lake Zurich","Chla","Total",0.4869565,2.053571,0.1034017
"Lake Zurich","Chla","Total",0.4913043,2.035398,0.1838069
"Lake Zurich","Chla","Total",0.4956522,2.017544,0.05270654
"Lake Zurich","Chla","Total",0.5,2,0.06971454
"Lake Zurich","copepod","FG",0.004424779,226,0.1234609
"Lake Zurich","copepod","FG",0.008849558,113,0.02145469
"Lake Zurich","copepod","FG",0.01327434,75.33333,0.02389794
"Lake Zurich","copepod","FG",0.01769912,56.5,0.124616
"Lake Zurich","copepod","FG",0.02212389,45.2,0.1005607
"Lake Zurich","copepod","FG",0.02654867,37.66667,0.096366
"Lake Zurich","copepod","FG",0.03097345,32.28571,0.1115978
"Lake Zurich","copepod","FG",0.03539823,28.25,0.06285784
"Lake Zurich","copepod","FG",0.03982301,25.11111,0.0937795
"Lake Zurich","copepod","FG",0.04424779,22.6,0.1825099
"Lake Zurich","copepod","FG",0.04867257,20.54545,0.07212362
"Lake Zurich","copepod","FG",0.05309735,18.83333,0.1893902
"Lake Zurich","copepod","FG",0.05752212,17.38462,0.05524197
"Lake Zurich","copepod","FG",0.0619469,16.14286,0.113463
"Lake Zurich","copepod","FG",0.06637168,15.06667,0.1822674
"Lake Zurich","copepod","FG",0.07079646,14.125,0.03722311
"Lake Zurich","copepod","FG",0.07522124,13.29412,0.1608277
"Lake Zurich","copepod","FG",0.07964602,12.55556,0.1191583
"Lake Zurich","copepod","FG",0.0840708,11.89474,0.2437789
"Lake Zurich","copepod","FG",0.08849558,11.3,0.1062514
"Lake Zurich","copepod","FG",0.09292035,10.7619,0.1561325
"Lake Zurich","copepod","FG",0.09734513,10.27273,0.1769664
"Lake Zurich","copepod","FG",0.1017699,9.826087,0.0560536
"Lake Zurich","copepod","FG",0.1061947,9.416667,0.1124664
"Lake Zurich","copepod","FG",0.1106195,9.04,0.08579458
